28	22	99999
28	23	99999
28	24	99999
28	25	99999
28	26	99999
28	27	99999
28	29	99999
28	30	99999
28	31	99999
28	32	99999
28	33	99999
29	0	99999
29	1	99999
29	2	99999
29	3	99999
29	4	99999
29	5	99999
29	6	99999
29	7	99999
29	8	99999
29	9	99999
29	10	99999
29	11	99999
29	12	99999
29	13	99999
29	14	99999
29	15	99999
29	16	99999
29	17	99999
29	18	99999
29	19	99999
29	22	99999
29	23	99999
29	24	99999
29	25	99999
29	26	99999
29	27	99999
29	28	99999
29	30	99999
29	31	99999
29	34	99999
29	35	99999
30	0	99999
30	1	99999
30	2	99999
30	3	99999
30	4	99999
30	5	99999
30	6	99999
30	7	99999
30	8	99999
30	9	99999
30	10	99999
30	11	99999
30	12	99999
30	13	99999
30	14	99999
30	15	99999
30	16	99999
30	17	99999
30	18	99999
30	19	99999
30	20	99999
30	21	99999
30	24	99999
30	25	99999
30	26	99999
30	27	99999
30	28	99999
30	29	99999
30	31	99999
30	33	99999
30	34	99999
31	0	99999
31	1	99999
31	2	99999
31	3	99999
31	4	99999
31	5	99999
31	6	99999
31	7	99999
31	8	99999
31	9	99999
31	10	99999
31	11	99999
31	12	99999
31	13	99999
31	14	99999
31	15	99999
31	16	99999
31	17	99999
31	18	99999
31	19	99999
31	20	99999
31	21	99999
31	24	99999
31	25	99999
31	26	99999
31	27	99999
31	28	99999
31	29	99999
31	30	99999
31	32	99999
31	35	99999
32	0	99999
32	1	99999
32	2	99999
32	3	99999
32	4	99999
32	5	99999
32	6	99999
32	7	99999
32	8	99999
32	9	99999
32	10	99999
32	11	99999
32	12	99999
32	13	99999
32	14	99999
32	15	99999
32	16	99999
32	17	99999
32	18	99999
32	19	99999
32	20	99999
32	21	99999
32	22	99999
32	23	99999
32	25	99999
32	26	99999
32	28	99999
32	31	99999
32	33	99999
32	34	99999
32	35	99999
33	0	99999
33	1	99999
33	2	99999
33	3	99999
33	4	99999
33	5	99999
33	6	99999
33	7	99999
33	8	99999
33	9	99999
33	10	99999
33	11	99999
33	12	99999
33	13	99999
33	14	99999
33	15	99999
33	16	99999
33	17	99999
33	18	99999
33	19	99999
33	20	99999
33	21	99999
33	22	99999
33	23	99999
33	25	99999
33	27	99999
33	28	99999
33	30	99999
33	32	99999
33	34	99999
33	35	99999
34	0	99999
34	1	99999
34	2	99999
34	3	99999
34	4	99999
34	5	99999
34	6	99999
34	7	99999
34	8	99999
34	9	99999
34	10	99999
34	11	99999
34	12	99999
34	13	99999
34	14	99999
34	15	99999
34	16	99999
34	17	99999
34	18	99999
34	19	99999
34	20	99999
34	21	99999
34	22	99999
34	23	99999
34	24	99999
34	27	99999
34	29	99999
34	30	99999
34	32	99999
34	33	99999
34	35	99999
35	0	99999
35	1	99999
35	2	99999
35	3	99999
35	4	99999
35	5	99999
35	6	99999
35	7	99999
35	8	99999
35	9	99999
35	10	99999
35	11	99999
35	12	99999
35	13	99999
35	14	99999
35	15	99999
35	16	99999
35	17	99999
35	18	99999
35	19	99999
35	20	99999
35	21	99999
35	22	99999
35	23	99999
35	24	99999
35	26	99999
35	29	99999
35	31	99999
35	32	99999
35	33	99999
35	34	99999
